C,MC,SCP_UID,date,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,NDVI,REP,FAI,GNDVI,NDVI-B8A,VB-FAH,SEI,SABI
Lb,L,20191006_202838113496_758,20190314,0.1831,0.3382,0.3948,0.4256,0.4042,0.3901,0.4065,0.5112,0.4187,0.2647,0.3079,0.2067,0.09137491,705.52216,0.10760993,0.12847683,-0.00817243,0.09748881,0.24819924,0.11678037
Lb,L,20191006_202838113496_758,20190314,0.1823,0.3144,0.3792,0.4252,0.4268,0.3918,0.4102,0.4652,0.4195,0.2615,0.3049,0.2073,0.044923656,704.6109,0.062496126,0.101847455,-0.006747949,0.05775601,0.20815481,0.057670157
Lb,L,20191006_202858865624_806,20190314,0.1493,0.2894,0.3378,0.3902,0.4176,0.4416,0.4805,0.4868,0.5119,0.3626,0.3917,0.2227,0.11014823,705.7231,0.0963195,0.18069366,0.13490747,0.11682639,0.10825269,0.15401785
Lb,L,20191006_202858865624_806,20190314,0.1536,0.3244,0.3798,0.4388,0.4597,0.4738,0.5045,0.506,0.5346,0.3676,0.4108,0.2391,0.07112613,705.44806,0.072435975,0.14247008,0.09841793,0.08997398,0.10383941,0.095427394
Lb,L,20191006_202858865624_806,20190314,0.1498,0.3292,0.387,0.4128,0.4688,0.4764,0.503,0.4908,0.531,0.3676,0.4101,0.2429,0.08632136,704.5964,0.07850489,0.11825017,0.1252384,0.08795878,0.089577064,0.108908094
Lb,L,20191006_202858865624_806,20190314,0.138,0.3168,0.3662,0.4136,0.4449,0.4493,0.476,0.4796,0.5008,0.3627,0.3894,0.2341,0.07389164,704.9961,0.07052541,0.13407426,0.095363095,0.08429641,0.10379747,0.09663253
Lb,L,20191006_202858865624_806,20190314,0.1262,0.292,0.3508,0.3738,0.3939,0.4161,0.4431,0.4468,0.464,0.3577,0.3457,0.2094,0.08895928,705.6287,0.0782547,0.12036106,0.107662894,0.081877984,0.12757097,0.11356563
Lb,L,20191006_202858865624_806,20190314,0.1447,0.3558,0.412,0.4576,0.4375,0.4511,0.4859,0.5316,0.5116,0.3512,0.3929,0.2189,0.07480793,706.34906,0.08609891,0.12674862,0.055716075,0.091601595,0.15002705,0.09637927
Lb,L,20191006_202858865624_806,20190314,0.1484,0.4068,0.4708,0.4952,0.4807,0.4856,0.5117,0.5384,0.5359,0.3544,0.4128,0.2354,0.041795652,705.82404,0.05860877,0.06698373,0.039472397,0.052618384,0.13204372,0.049225144
Lb,L,20191006_202858865624_806,20190314,0.1448,0.3916,0.452,0.4896,0.4866,0.4889,0.5104,0.526,0.5341,0.3542,0.4128,0.2384,0.035840902,705.4808,0.05076161,0.07566465,0.04346976,0.050913624,0.120579466,0.043148432
Lb,L,20191006_202858865624_806,20190314,0.1338,0.3686,0.4244,0.4484,0.4551,0.461,0.482,0.4992,0.5062,0.3504,0.3929,0.2281,0.053609114,705.38586,0.061178505,0.08098743,0.06054895,0.06006399,0.119157046,0.064060524
Lb,L,20191006_202858865624_806,20190314,0.1229,0.34,0.4036,0.432,0.3954,0.4235,0.446,0.4772,0.4704,0.3466,0.3502,0.2045,0.04971402,706.86346,0.0604966,0.08356039,0.042553183,0.05616239,0.15349288,0.060785353
Lb,L,20191006_202858865624_806,20190314,0.1401,0.3952,0.4496,0.486,0.431,0.4463,0.4658,0.5236,0.4857,0.3398,0.3969,0.2216,0.037242457,706.7913,0.054261684,0.07603779,-0.00030872715,0.051650375,0.13764258,0.044507552
Lb,L,20191006_202858865624_806,20190314,0.1432,0.4236,0.4868,0.5204,0.4667,0.4741,0.4906,0.548,0.506,0.3413,0.4084,0.2291,0.025833014,706.4435,0.04854399,0.05914186,-0.014029624,0.04056959,0.14596401,0.030316334
Lb,L,20191006_202858865624_806,20190314,0.1397,0.4084,0.4676,0.52,0.4679,0.4753,0.4907,0.5528,0.5068,0.3407,0.4019,0.2249,0.030574217,706.3897,0.05488473,0.083496675,-0.01285546,0.053026415,0.15806013,0.037442945
Lb,L,20191006_202858865624_806,20190314,0.1296,0.3632,0.416,0.4472,0.4346,0.4499,0.4659,0.5016,0.4882,0.3381,0.3774,0.2088,0.057335608,705.8686,0.06745264,0.09328685,0.043831524,0.06644322,0.14129694,0.069815226
Lb,L,20191006_202858865624_806,20190314,0.1196,0.3006,0.364,0.3714,0.3698,0.4086,0.4273,0.4472,0.4542,0.3354,0.3336,0.1843,0.09259712,706.3287,0.082868606,0.10256411,0.10029069,0.078656405,0.1454918,0.11405356
Lb,L,20191006_202941129717_813,20190314,0.1376,0.2798,0.3194,0.3786,0.3691,0.3875,0.4161,0.4452,0.4474,0.311,0.376,0.2441,0.080844864,706.3068,0.06708619,0.16453044,0.08329298,0.089451194,0.08426694,0.111148186
Lb,L,20191006_202941129717_813,20190314,0.1398,0.3122,0.3566,0.4196,0.3837,0.4001,0.4271,0.4648,0.4453,0.3149,0.3749,0.2426,0.051108085,706.77057,0.053558886,0.13172634,0.029714422,0.069518,0.107062034,0.06758372
Lb,L,20191006_202941129717_813,20190314,0.142,0.3306,0.3804,0.4184,0.4013,0.413,0.4405,0.4628,0.4543,0.3187,0.375,0.2422,0.050385848,706.20996,0.052515805,0.097722955,0.0411367,0.059068,0.10479827,0.06244727
Lb,L,20191006_202941129717_813,20190314,0.1443,0.341,0.408,0.4328,0.422,0.4262,0.4564,0.4804,0.4744,0.3225,0.3763,0.2429,0.052124396,705.93256,0.05816549,0.08149483,0.0458554,0.0571728,0.12151277,0.0635514
Lb,L,20191006_202941129717_813,20190314,0.142,0.335,0.4228,0.4636,0.4341,0.4381,0.4699,0.514,0.4898,0.3259,0.3786,0.2434,0.051554818,706.3102,0.066295,0.09735268,0.027480591,0.06614879,0.15169169,0.0665083
Lb,L,20191006_202941129717_813,20190314,0.1354,0.355,0.4248,0.5072,0.4376,0.4487,0.4809,0.5444,0.5005,0.3288,0.3821,0.2438,0.03537464,707.2292,0.060593665,0.12340071,-0.006648784,0.06900637,0.17517538,0.047704507
Lb,L,20191006_202941129717_813,20190314,0.1287,0.3448,0.4072,0.4808,0.4047,0.4322,0.4665,0.5444,0.4904,0.3317,0.367,0.2326,0.06203665,707.88354,0.08488056,0.1441782,0.009884662,0.092009574,0.19464557,0.08457444
Lb,L,20191006_203016770063_295,20190314,0.1437,0.321,0.3826,0.4536,0.357,0.3703,0.3989,0.536,0.4101,0.2424,0.3054,0.2072,0.08326599,708.3325,0.11011341,0.16699325,-0.05036468,0.109806016,0.274067,0.11711202
Lb,L,20191006_203053154989_469,20190314,0.2298,0.34,0.409,0.4952,0.5483,0.5465,0.5823,0.5864,0.6236,0.523,0.5969,0.4103,0.084319495,704.6947,0.07218206,0.17821978,0.114765815,0.12447316,-0.008873501,0.1217623
Lb,L,20191006_203053154989_469,20190314,0.2311,0.342,0.4212,0.4976,0.5533,0.5522,0.5892,0.586,0.6309,0.5254,0.5978,0.4105,0.081579946,704.6866,0.06966263,0.16362193,0.11812143,0.11789043,-0.009967892,0.115828134
Lb,L,20191006_203053154989_469,20190314,0.2323,0.3344,0.4074,0.4844,0.5473,0.5476,0.5815,0.5708,0.6261,0.5277,0.5897,0.4034,0.08188022,704.54126,0.06670892,0.1670415,0.12760018,0.11612199,-0.016286064,0.116473444
Lb,L,20191006_203053154989_469,20190314,0.2336,0.3208,0.3872,0.4652,0.5302,0.5328,0.5591,0.5488,0.6094,0.53,0.5727,0.389,0.08244575,704.4057,0.063497484,0.17264956,0.13418944,0.11370799,-0.021310773,0.118079074
Lb,L,20191006_203053154989_469,20190314,0.2312,0.3176,0.3816,0.4668,0.51,0.515,0.5402,0.5536,0.5896,0.5154,0.5555,0.3746,0.08506469,704.7781,0.07021311,0.18391791,0.11624386,0.119687214,-0.0017130625,0.12414189
Lb,L,20191006_203053154989_469,20190314,0.2319,0.3444,0.4136,0.502,0.5409,0.5409,0.576,0.586,0.6174,0.5251,0.595,0.4073,0.077205926,704.93854,0.066609025,0.172469,0.10309096,0.11812244,-0.0076206634,0.110818006
Lb,L,20191006_203053154989_469,20190314,0.2337,0.353,0.4272,0.5204,0.5504,0.5494,0.5865,0.6048,0.627,0.528,0.601,0.4116,0.075008884,705.09705,0.06932777,0.17209303,0.09290569,0.12037519,0.0031514138,0.108177386
Lb,L,20191006_203053154989_469,20190314,0.2355,0.348,0.4296,0.5116,0.5466,0.5452,0.5795,0.5952,0.6237,0.5308,0.5973,0.4081,0.07553305,704.9664,0.067574084,0.1615925,0.09874042,0.11525199,-0.0017609986,0.10751027
Lb,L,20191006_203053154989_469,20190314,0.2373,0.3436,0.4184,0.4872,0.5293,0.5284,0.5551,0.5772,0.6077,0.5336,0.5841,0.3969,0.08455469,704.7303,0.071879685,0.15950182,0.11005571,0.11655681,-0.005941628,0.11811025
Lb,L,20191006_203053154989_469,20190314,0.2352,0.332,0.4062,0.4776,0.5079,0.5115,0.5353,0.5636,0.5887,0.5195,0.569,0.3841,0.082596995,704.9502,0.068908185,0.16230153,0.10419205,0.1135604,-0.0047677923,0.116499595
Lb,L,20191006_203053154989_469,20190314,0.229,0.3366,0.4152,0.4796,0.5191,0.5286,0.5603,0.576,0.6012,0.5172,0.5854,0.398,0.091322444,705.0284,0.07661536,0.16222759,0.11250922,0.12125836,-0.008093689,0.12822554
Lb,L,20191006_203053154989_469,20190314,0.2311,0.3532,0.4308,0.5112,0.5352,0.5444,0.5751,0.6016,0.6147,0.5202,0.597,0.4065,0.081236504,705.25775,0.074355364,0.16543975,0.09192646,0.12143439,0.003837801,0.1153061
Lb,L,20191006_203053154989_469,20190314,0.2331,0.3554,0.4332,0.5148,0.535,0.5403,0.5703,0.5956,0.6131,0.5232,0.597,0.406,0.07276657,705.2457,0.065428615,0.15785381,0.0871531,0.112297595,-0.0011739007,0.10246006
Lb,L,20191006_203053154989_469,20190314,0.2351,0.3422,0.4084,0.4804,0.5182,0.5164,0.5458,0.5648,0.5965,0.5262,0.5853,0.3965,0.08075012,704.82745,0.06478369,0.16070697,0.10780944,0.11219202,-0.01782454,0.11244342
Lb,L,20191006_203053154989_469,20190314,0.2333,0.3198,0.3802,0.4484,0.4953,0.4941,0.5214,0.5356,0.5789,0.513,0.5707,0.3849,0.088617906,704.6321,0.06432992,0.16968772,0.12703201,0.11352521,-0.031727366,0.12457145
Lb,L,20191006_203053154989_469,20190314,0.2262,0.299,0.3638,0.4448,0.4941,0.5066,0.5373,0.5304,0.5777,0.5093,0.5664,0.3819,0.08777686,704.8933,0.06286079,0.18631178,0.12997557,0.11686599,-0.03282277,0.12914905
Lb,L,20191006_203053154989_469,20190314,0.2284,0.334,0.3982,0.4756,0.5154,0.5256,0.5545,0.5644,0.5953,0.5125,0.5817,0.3943,0.08538463,704.9882,0.068959296,0.1726574,0.11177516,0.11867641,-0.015094677,0.12127835
Lb,L,20191006_203053154989_469,20190314,0.2307,0.3352,0.4036,0.4712,0.5195,0.5247,0.5534,0.558,0.5977,0.5157,0.5864,0.3981,0.08433738,704.75867,0.06525764,0.16056573,0.118345976,0.112893626,-0.02481645,0.11748786
Lb,L,20191006_203053154989_469,20190314,0.2329,0.3132,0.3724,0.4328,0.5065,0.504,0.5341,0.5216,0.5849,0.5188,0.5805,0.3934,0.09304276,704.20166,0.061180115,0.16689041,0.14945468,0.112114415,-0.053443424,0.12952161
Lb,L,20191006_203053154989_469,20190314,0.2258,0.3062,0.3748,0.4464,0.4908,0.4929,0.5246,0.528,0.5689,0.5048,0.5549,0.375,0.083743855,704.8114,0.0613105,0.16969429,0.120653994,0.109237604,-0.024840698,0.119823806
Lb,L,20191006_203053154989_469,20190314,0.2282,0.3096,0.3748,0.446,0.5002,0.4982,0.5289,0.5228,0.5775,0.5081,0.5655,0.3844,0.07927334,704.55304,0.054453522,0.16488416,0.12848069,0.10428322,-0.0392355,0.11221511
Lb,L,20191006_203053154989_469,20190314,0.2307,0.304,0.3606,0.4272,0.4942,0.4912,0.52,0.514,0.5729,0.5114,0.5697,0.3875,0.092222705,704.2683,0.0601525,0.17539448,0.14568543,0.112507604,-0.051397994,0.1306049
Lb,L,20191006_203053154989_469,20190314,0.2285,0.3118,0.3732,0.4344,0.472,0.473,0.5008,0.522,0.5499,0.504,0.548,0.3707,0.0915935,704.83704,0.06635684,0.16621986,0.11734228,0.11122322,-0.024299033,0.12788324
Sl,S,20191006_203253039907_135,20190314,0.1426,0.0627,0.0973,0.0848,0.1922,0.1958,0.2152,0.213,0.2225,0.2777,0.133,0.0774,0.43049023,701.1933,0.1191866,0.37286496,0.4480963,0.123375,0.23121385,0.80125
Sl,S,20191006_203253039907_135,20190314,0.1376,0.0619,0.0944,0.0913,0.1919,0.2001,0.2207,0.2344,0.2312,0.2918,0.1359,0.0779,0.43936133,701.7946,0.1347598,0.42579073,0.43379846,0.1419034,0.26600054,0.91554695
Sl,S,20191006_203253039907_135,20190314,0.1326,0.0669,0.0973,0.1001,0.1955,0.2104,0.2354,0.248,0.2534,0.3059,0.1507,0.085,0.42487785,702.6072,0.1384378,0.43643212,0.4336633,0.1489808,0.24404313,0.90073067
Sl,S,20191006_203253039907_135,20190314,0.1276,0.0672,0.0989,0.1042,0.203,0.2267,0.2592,0.2426,0.289,0.32,0.1775,0.0989,0.39907724,703.2651,0.124692895,0.42079067,0.4699898,0.1404458,0.1549631,0.83323294
Lb,L,20191006_203339133504_264,20190314,0.1705,0.2912,0.3532,0.4264,0.4252,0.4188,0.4258,0.45,0.4411,0.2944,0.3975,0.2751,0.026928322,705.03735,0.029004276,0.120517924,0.01694524,0.051855188,0.06194688,0.036623187
Lb,L,20191006_203339133504_264,20190314,0.1759,0.2846,0.3596,0.3992,0.4195,0.4175,0.4207,0.4304,0.4326,0.3029,0.402,0.283,0.03760851,704.60065,0.030676425,0.08962026,0.040153883,0.046485614,0.034118216,0.0484322
Lb,L,20191006_203339133504_264,20190314,0.1814,0.2784,0.3422,0.3912,0.4117,0.4142,0.4171,0.407,0.4278,0.3114,0.4032,0.2844,0.019794537,704.68005,0.013556004,0.086492255,0.04468864,0.034714,0.004690206,0.025459232
Lb,L,20191006_203411727071_972,20190314,0.1861,0.2938,0.3746,0.4256,0.3888,0.3814,0.4173,0.5004,0.431,0.2554,0.3249,0.2155,0.080777556,706.4837,0.09363091,0.14377144,0.006303995,0.09448601,0.21264996,0.11190906
Lb,L,20191006_203421441327_734,20190314,0.1813,0.3218,0.4236,0.4428,0.3816,0.3744,0.3932,0.5192,0.3976,0.2548,0.2961,0.1958,0.07941792,706.6852,0.10383293,0.10140012,-0.0537839,0.08381124,0.27364165,0.102495365
Lb,L,20191006_203500666876_731,20190314,0.1745,0.3466,0.4328,0.494,0.3699,0.3854,0.4,0.5384,0.4125,0.2389,0.3004,0.1848,0.04300659,708.57275,0.08060321,0.10873146,-0.08990623,0.068023205,0.2837387,0.05696691
Lb,L,20191006_203517362699_275,20190314,0.1816,0.303,0.3526,0.4208,0.4034,0.4011,0.4324,0.4928,0.4782,0.2257,0.391,0.2546,0.078809105,706.00934,0.077572584,0.16583864,0.06384871,0.09832519,0.11518442,0.109823056
Lb,L,20191006_203517362699_275,20190314,0.1816,0.2906,0.3452,0.3958,0.3921,0.3848,0.4189,0.47,0.4692,0.2371,0.3741,0.2399,0.085701086,705.687,0.07825789,0.15309127,0.08485548,0.0937316,0.11361213,0.11670337
Lb,L,20191006_203544728590_718,20190314,0.2021,0.2834,0.3272,0.43,0.4347,0.4593,0.4953,0.5228,0.5385,0.4012,0.4593,0.3053,0.09739716,706.09424,0.087320924,0.23011768,0.11202891,0.13248083,0.06465738,0.1519817
Lb,L,20191006_203544728590_718,20190314,0.1971,0.2818,0.344,0.414,0.4015,0.428,0.4678,0.5392,0.5124,0.3667,0.4064,0.2603,0.13134705,706.6625,0.12662122,0.22101447,0.106217586,0.15222,0.14043994,0.20006391
Lb,L,20191006_203544728590_718,20190314,0.2025,0.3278,0.3802,0.4484,0.4488,0.4739,0.5008,0.5728,0.5462,0.4043,0.47,0.3152,0.12181747,705.97864,0.12036079,0.20209862,0.09833098,0.15072519,0.09858073,0.1757062
Lb,L,20191006_203544728590_718,20190314,0.1966,0.3078,0.3686,0.4616,0.4192,0.4445,0.4754,0.5524,0.5261,0.369,0.423,0.2738,0.089546345,706.9978,0.0980182,0.19956566,0.06530321,0.12669799,0.13266352,0.13424008
Lb,L,20191006_203544728590_718,20190314,0.2028,0.2994,0.3542,0.4492,0.4615,0.4784,0.5022,0.548,0.548,0.4074,0.4764,0.3215,0.09907739,705.5288,0.09371358,0.21480823,0.09907739,0.13546997,0.06989456,0.15116276
Lb,L,20191006_203544728590_718,20190314,0.1961,0.3106,0.3624,0.4516,0.4357,0.4522,0.48,0.5412,0.533,0.3713,0.4341,0.2829,0.0902498,706.1865,0.0928725,0.19787516,0.08267318,0.124031186,0.10981235,0.13313521
Lb,L,20191006_203544728590_718,20190314,0.2032,0.3088,0.3566,0.4276,0.4728,0.4728,0.4996,0.5264,0.5439,0.4105,0.4784,0.3242,0.10356398,704.6595,0.089300424,0.19229902,0.1197118,0.12620604,0.047770735,0.14848216
Lb,L,20191006_203544728590_718,20190314,0.1956,0.3168,0.3816,0.4508,0.4511,0.4509,0.4819,0.5516,0.533,0.3736,0.4396,0.2875,0.100558646,705.59174,0.102894366,0.18216887,0.08355356,0.12751117,0.11299434,0.14432986
Lb,L,20191006_203544728590_718,20190314,0.2038,0.2946,0.3488,0.4388,0.4805,0.473,0.5012,0.542,0.542,0.4133,0.4806,0.3277,0.10522021,704.61456,0.095383376,0.21688369,0.10522021,0.13793999,0.06004303,0.16039787
Lb,L,20191006_203544728590_718,20190314,0.1957,0.3354,0.3906,0.4876,0.4627,0.4542,0.4873,0.5704,0.5346,0.3769,0.4447,0.2923,0.078260876,705.94476,0.09082231,0.18709679,0.04597928,0.120242,0.12383016,0.1140496
Lb,L,20191006_203544728590_718,20190314,0.2044,0.3154,0.389,0.4644,0.4846,0.479,0.5072,0.5628,0.5425,0.4159,0.4829,0.332,0.095794395,705.0436,0.09494048,0.18260138,0.07756482,0.1275044,0.07640815,0.13969335
Lb,L,20191006_203544728590_718,20190314,0.1965,0.3462,0.4014,0.4996,0.4705,0.462,0.4962,0.5752,0.5377,0.3812,0.4495,0.2974,0.070338696,706.02844,0.084968716,0.17796437,0.036729977,0.11350522,0.12267007,0.10112364
Lb,L,20191006_203544728590_718,20190314,0.2051,0.3138,0.3854,0.4444,0.4806,0.4806,0.5096,0.5656,0.5409,0.4184,0.4817,0.3315,0.11999997,704.8689,0.11422488,0.18948473,0.09793969,0.14397398,0.080110736,0.1733409
Lb,L,20191006_203544728590_718,20190314,0.1973,0.3356,0.3964,0.484,0.4703,0.4671,0.5025,0.5704,0.54,0.3855,0.4516,0.2989,0.08194234,705.8569,0.092458814,0.17997518,0.054687522,0.1202136,0.11624268,0.11803279
Lb,L,20191006_203544728590_718,20190314,0.2058,0.2974,0.3542,0.4328,0.4686,0.4776,0.5083,0.5424,0.5374,0.421,0.4769,0.3262,0.11238721,705.07214,0.10135332,0.20990407,0.10781284,0.1399396,0.064259775,0.16820136
Lb,L,20191006_203544728590_718,20190314,0.1981,0.3326,0.3884,0.4728,0.462,0.4697,0.506,0.566,0.5414,0.3898,0.4512,0.2968,0.08971891,706.0293,0.0972392,0.1860855,0.06763955,0.12577839,0.1128588,0.12926492
Ls,L,20191006_203707094028_185,20190314,0.0644,0.0813,0.1388,0.2146,0.2361,0.2465,0.2601,0.2486,0.2559,0.2456,0.4153,0.3795,0.073402435,705.09064,-0.0035308897,0.283428,0.087778956,0.06325881,-0.25109205,0.15447529
Ls,L,20191006_203707094028_185,20190314,0.0652,0.0839,0.1328,0.207,0.2331,0.2435,0.2589,0.248,0.2545,0.245,0.4104,0.3695,0.09010988,704.989,0.0029641986,0.302521,0.10292525,0.069641195,-0.24665858,0.18920164
Ls,L,20191006_203707094028_185,20190314,0.0659,0.0859,0.1318,0.1936,0.2268,0.238,0.2547,0.2468,0.2533,0.2443,0.3992,0.3557,0.12079929,704.8005,0.014752805,0.3037507,0.13358696,0.077054806,-0.23591328,0.24437301
Ls,L,20191006_203707094028_185,20190314,0.0642,0.085,0.1416,0.2166,0.2366,0.2473,0.2613,0.2502,0.2572,0.2463,0.4165,0.3818,0.07197944,705.17,-0.0037812889,0.27718225,0.08569017,0.06255,-0.24943753,0.14827892
Ls,L,20191006_203707094028_185,20190314,0.065,0.0846,0.141,0.2138,0.2366,0.2463,0.2612,0.251,0.2568,0.2462,0.4167,0.3785,0.0800344,705.06525,-0.00074231625,0.2806122,0.091372706,0.065300785,-0.24816537,0.16489357
Ls,L,20191006_203707094028_185,20190314,0.0657,0.0845,0.1356,0.2074,0.2329,0.2427,0.2584,0.2476,0.256,0.2462,0.4101,0.3699,0.088351674,705.0,0.0022951066,0.29227558,0.10487703,0.06791481,-0.24707314,0.1826443
Ls,L,20191006_203707094028_185,20190314,0.0641,0.0838,0.1406,0.212,0.2373,0.2454,0.2624,0.2474,0.2591,0.2469,0.4142,0.3791,0.07705704,704.99274,-0.0024113953,0.27525774,0.09997876,0.0629604,-0.25211608,0.15775402
Ls,L,20191006_203707094028_185,20190314,0.0648,0.0843,0.1388,0.2074,0.2373,0.2457,0.262,0.2456,0.2586,0.2475,0.4172,0.3805,0.08432672,704.8116,-0.0010325909,0.2778356,0.10987125,0.06467961,-0.25890163,0.1712237
Ls,L,20191006_203707094028_185,20190314,0.0655,0.086,0.1352,0.2092,0.2351,0.2445,0.2607,0.2438,0.2578,0.248,0.4154,0.3776,0.0763797,704.9891,-0.0039594024,0.28654355,0.10406856,0.063164,-0.26031554,0.15641956
Ls,L,20191006_203721552476_214,20190314,0.0663,0.0901,0.1384,0.2094,0.2306,0.2422,0.257,0.2492,0.2546,0.2447,0.4063,0.3668,0.08678588,705.19244,0.0029796958,0.2858617,0.09741378,0.067205995,-0.23966439,0.17417943
Ls,L,20191006_203721552476_214,20190314,0.0667,0.0908,0.1392,0.2074,0.2358,0.2466,0.2614,0.2488,0.2562,0.2453,0.4102,0.3736,0.09074967,704.89844,0.0034763962,0.2824742,0.105263144,0.0677252,-0.24491656,0.17999999
Ls,L,20191006_203721552476_214,20190314,0.0671,0.0879,0.14,0.211,0.2359,0.2457,0.2592,0.2464,0.2569,0.2459,0.4072,0.3724,0.07739397,704.94183,-0.0012893975,0.2753623,0.09809792,0.062805995,-0.24602206,0.1553313
Ls,L,20191006_203721552476_214,20190314,0.0675,0.0868,0.1376,0.2022,0.2326,0.2413,0.2558,0.2458,0.2552,0.2466,0.4015,0.3649,0.09732144,704.73413,0.0063309073,0.28221178,0.11587233,0.0685356,-0.24053758,0.19429593
Ls,L,20191006_203721552476_214,20190314,0.0663,0.0879,0.138,0.2072,0.23,0.242,0.2543,0.2482,0.2542,0.2434,0.4057,0.3695,0.09003073,705.0556,0.0038805008,0.2853444,0.1018639,0.0677112,-0.2408625,0.18149622
Ls,L,20191006_203721552476_214,20190314,0.0668,0.0879,0.1426,0.2048,0.2362,0.2481,0.2592,0.2492,0.2566,0.2443,0.4112,0.3783,0.09779737,704.6965,0.0058032125,0.2720776,0.11226702,0.068409204,-0.24530587,0.19262476
Ls,L,20191006_203721552476_214,20190314,0.0672,0.0863,0.1402,0.2106,0.2352,0.2463,0.2581,0.2468,0.2567,0.2452,0.4086,0.3752,0.07914298,704.93823,-0.00082600117,0.2754522,0.09865184,0.0633744,-0.24687213,0.1598234
Ls,L,20191006_203721552476_214,20190314,0.0676,0.0868,0.1384,0.2076,0.2322,0.2422,0.2561,0.2482,0.2554,0.2461,0.4042,0.3686,0.08907416,704.9742,0.0038357973,0.28401446,0.10323975,0.0673112,-0.23911709,0.1802842
Ls,L,20191006_203721552476_214,20190314,0.0663,0.085,0.1302,0.1982,0.2272,0.2379,0.2509,0.2426,0.2525,0.2421,0.4007,0.3642,0.100725934,704.8006,0.0065324903,0.30150214,0.12047925,0.07064799,-0.24576405,0.20631966
Ls,L,20191006_203721552476_214,20190314,0.0668,0.0851,0.136,0.202,0.234,0.2445,0.2559,0.2436,0.2552,0.2433,0.4071,0.3742,0.09335724,704.6306,0.0032462925,0.28345624,0.11636044,0.06707598,-0.25126788,0.18815011
Ls,L,20191006_203721552476_214,20190314,0.0673,0.085,0.1336,0.2084,0.2326,0.2427,0.2561,0.2474,0.2553,0.2445,0.406,0.3707,0.08556385,704.97424,0.0020488054,0.2986877,0.10114296,0.06787281,-0.24273032,0.17840807
Ls,L,20191006_203721552476_214,20190314,0.0678,0.0859,0.1382,0.202,0.2297,0.2394,0.2548,0.2482,0.2543,0.2457,0.4027,0.3646,0.102621034,704.903,0.008669093,0.28467909,0.11461755,0.0708268,-0.23736367,0.20615794
Ls,L,20191006_203738016708_443,20190314,0.0723,0.094,0.1424,0.1982,0.2197,0.2325,0.2501,0.2382,0.2509,0.2395,0.3622,0.3271,0.09165901,705.3444,0.009331986,0.25170785,0.117345795,0.061538793,-0.20652899,0.16920471
Ls,L,20191006_203738016708_443,20190314,0.0722,0.0949,0.1458,0.2032,0.224,0.2332,0.2514,0.2402,0.2535,0.238,0.3635,0.33,0.0834461,705.2526,0.0070239007,0.24455962,0.11013798,0.0591564,-0.20424053,0.15371832
Ls,L,20191006_203738016708_443,20190314,0.072,0.0985,0.1492,0.2032,0.2261,0.2338,0.2503,0.2476,0.2511,0.2326,0.3612,0.3301,0.09849159,705.04944,0.014853999,0.24798386,0.10543695,0.065244004,-0.18659659,0.17924911
Ls,L,20191006_203738016708_443,20190314,0.0718,0.0995,0.1572,0.2106,0.2261,0.2345,0.247,0.244,0.2437,0.2234,0.3554,0.3274,0.07347118,705.20514,0.006322399,0.21635097,0.07285933,0.054012403,-0.18585251,0.13011298
Ls,L,20191006_203738016708_443,20190314,0.0716,0.0964,0.1456,0.194,0.2188,0.2261,0.2376,0.2272,0.2333,0.2143,0.3419,0.313,0.078822404,704.764,0.0055426955,0.21888411,0.091972835,0.051882394,-0.20154628,0.13719006
Ls,L,20191006_203738016708_443,20190314,0.0725,0.0962,0.1532,0.2116,0.2386,0.2427,0.2585,0.242,0.2534,0.2348,0.3807,0.3538,0.06701939,704.7418,-0.0012217015,0.22469634,0.089892454,0.052942395,-0.22273968,0.12189252
Ls,L,20191006_203738016708_443,20190314,0.0725,0.0962,0.151,0.2086,0.2381,0.2418,0.2557,0.241,0.2502,0.2398,0.3808,0.3565,0.07206406,704.56604,0.00019860268,0.22959185,0.09067132,0.0546336,-0.22483115,0.13106796
Ls,L,20191006_203738016708_443,20190314,0.0725,0.0944,0.1504,0.2054,0.2369,0.2412,0.2547,0.2396,0.2485,0.2416,0.3807,0.3581,0.07685393,704.49854,0.0014189035,0.22871797,0.09495483,0.05543,-0.22747056,0.13970587
Ls,L,20191006_203738016708_443,20190314,0.0724,0.0985,0.1554,0.2076,0.235,0.2409,0.2557,0.2402,0.2484,0.2403,0.3802,0.3586,0.07280036,704.7536,0.00032380223,0.21435796,0.089473695,0.0527492,-0.22566086,0.12839702
Ls,L,20191006_203738016708_443,20190314,0.0723,0.0974,0.1516,0.2078,0.2325,0.2405,0.2555,0.2396,0.2482,0.239,0.3781,0.356,0.07107734,704.9371,-4.6104193e-05,0.22494887,0.088596486,0.053493198,-0.22421889,0.12771085
Ls,L,20191006_203738016708_443,20190314,0.0723,0.094,0.1498,0.2032,0.2294,0.24,0.2542,0.2402,0.2477,0.2377,0.3745,0.3503,0.0834461,704.9478,0.0049668998,0.23179486,0.09869152,0.057612397,-0.21848057,0.15176374
